text,label
Cho hỏi thuốc metfomrin hạ đường huyết có tuon tác với các loại thuốc điều trị chóng mặt tiền đình khôn ạ xin cảm ơn,medical
Bác sĩ ơi cho em hỏi bị đột quỵ hôn mê sâu không phản ứng méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì với ạ,emergency
Chao bac si a co che tac dong cua thuoc tieu duong metformin trong dieu tri dai thao duong la gi nha,medical
Alo bác sĩ chỉ dúp tôi công tứhc kho cá trắm đưa cơm ngon chuẩn vị với ạ em cảm ơn,out-of-scope
"Cho hỏi Người nhà đột ngột bị té nã bất tỉn, co giật toàn thân trợn mắt sùi bọt mép ạ em cảm ơn",emergency
Lam the nao de giam stress cang thang hieu qua nhat tai nha a cam on bac si,faq
Em muốn hỏi là làm thế nào để chăm sóc da mụn hiệu quả nất tại nhà xin cảm ơn bác sĩ,faq
Bac si giai dap giup em loi ich cua viec tap thien va yoga vao moi buoi sang/toi a cam on bac si,faq
Em muon hoi la phu nu co thai co duoc su dung ibup de chua sot a em cam on bac si,medical
"Dạ bác sĩ khẩn cấp bệnh nhân bỏng nặng toàn thân do nổ bình gas đang ngừng thở, có cần hô hấp nhân tạo không ạ cảm ơn bác sĩ",emergency
Da bac si an gi hoca kieng gi de ha mo mau tu nien tot nhat a !,faq
Chào bác sĩ ạ Bị ho khan khò khè nhẹ kèm theo ngứa họng do dị ứng bụi bẩn ạ !,medical
"Dạ bác sĩ con uống nhầm thuốc ngủ liều lượng cực lớn sùi bọt mép, cứu mạng với nhe bác sĩ",emergency
"Con uong nham hoa chat doc hai sui bot mep, cuu mang voi nhe bac si",emergency
Da cho em hoi lam the nao de chup anh phong canh bang AI Generative tools a?,out-of-scope
Da thua bac si lam the nao de cham soc da mun hieu qua nhta tai nha nhe bac si,faq
Bác sĩ giải đáp dúp em cấp cứu gấp người bị vỡ mạch máu phun thnàh tia đột ngột ngất xỉu tím tái toàn thân thế ạ,emergency
Bac si oi cho em hoi loi ich cua viec tap gym deu dan vao moi buoi sang/toi a sin cam on nhieu,faq
Dạ bác sĩ tác dụng của nhân sâm đối với sức khỏe là gì ạ?,faq
Cho em hỏi ăn gì hặoc kiêng gì để tăng cườn thể lực tốt nhtấ ạ cảm ơn bác sĩ,faq
Alo bac si Thinh thoang bi nang nguc sau khi di bo nhanh hoac leo cau thang cao nha bac si,medical
Bac si oi cho em hoi lam the nao de tang can lanh manh hieu qua nhat tai nha a !,faq
Thua bac si an gi hoac kieng gi de thai doc co the tot nhat the a,faq
Dạ bác sĩ cho em hỏi bị đột quỵ nuốt nhầm acid méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì giúp em,emergency
Bac si cho em hoi chut a tac dung cua dau o liu doi voi suc khoe la gi xin cam on bac si,faq
Alo bác sĩ thuốc para được chỉ địhn để điuề chị chóng mặt ạ xin cảm ơn nhiều,medical
Moi nguoi cho em hoi loi ich cua viec gian co thu gian vao moi buoi sang/toi a em cam on,faq
Cho em hoi chatbot co the thay the bac si kham benh hoan toan duoc khong a?,faq
Bác sĩ giải đáp giúp em dự báo thời tiết hôm nay tại Đà Lạt thế nào ạ xin cảm ơn nhiều,out-of-scope
"Bac si tu van giup em khan cap benh nhna chan thuong so nao mau chay nhieu dang ngung tho, co can ho hap nhan tao khong a?",emergency
Bac si giai dap giup em lam sao de bao ve he tieu hoa khi lam viec van phong nhieu a cam on bac si,faq
Bac si oi giup em voi nguoi nha bi dau nguc du doi nhu da de dang rat gap rut cuu voi a xin cam on nhieu,emergency
Cho em hoi lieu luong uong ibup cho nguoi bi dau bung nhu the nao a?,medical
Cơ chế tác động của ibup trong điều chị bện tiểu đường là gì giúp em,medical
Chào bác sĩ ạ lợi ích của việc ngủ đủ 8 tiếng vào mỗi buổi sáng/tối nhe bác sĩ,faq
"Bác sĩ ơi cho em hỏi tai nạn xe máy làm nạn nhân bị đột quỵ não liệt hoàn tàon nửa người chảy máu ồ ạt, làm sao cầm máu",emergency
Bác sĩ tư vấn giúp em thuốc kháng sinh amoxicillin có tương tác với các loại thuốc điều trị rối loạn lipid máu không ạ,medical
Da bac si Thinh thoang bi te bi dau ngon tay nhe hoac cham chich o canh tay nhe bac si,medical
Thưa bác sĩ người nhà bị đột quỵ não liệt hoàn toàn nửa người đang rất nguy kịch cứu với nha,emergency
Em chao bac si a nhung thoi quen tot giup nang cao kha nang tap trung giup em,faq
Mọi người cho em hỏi Người nhà bị tai nạn gãy xương đùi đâm thủng da lồi hẳn ra ngoài máu chảy ồ ạt không ngừng,emergency
Dạ cho em hỏi người nà bị gãy xơưng đùi đâm thủng da đan rất nguy hiểm tính mạng cứu với xin cảm ơn bác sĩ,emergency
Cho em hoi ti a Tre bi sot ham hap non nguoi sau khi di teim phong ve a xin cam on nhiue,medical
Tim hieu ve khao co hoc Ai Cap co dai trnog lich su/khoa hoc nha,out-of-scope
Mọi người cho em hỏi cấp cứu gấp người bị đuối nước đột ngột ngất xỉu tím tái toàn thân ạ xin cảm ơn,emergency
Chao bac si a chi giup toi cong thuc nau pho bo Ha Noi ngon chuan vi voi a !,out-of-scope
Chào bác sĩ ạ người nhà bị dị vật đường thở tắc hoàn toàn đang rất nguy hiểm tính mạng cứu với ạ !,emergency
Em chào bác sĩ ạ bị co giật chợn mắt sùi bọt mép nghẹt thở ho sặc sụa chợn mắt lên thì sơ cứu thế nào xin cảm ơn bác sĩ,emergency
Cho em hỏi viết hộ tôi một bài thơ về quê hương đất nớưc hay và ý nghĩa ạ sin cảm ơn,out-of-scope
Da cho em hoi lieu luong uong ibuprofen cho nguoi bi mat ngu nhu the nao nha bac si,medical
Da cho em hoi an gi hoac kieng gi de on dinh he tieu hoa tot nhat voi a,faq
Cho hoi Khan cap! Tre bi hoc hat nhan di vat duong tho tac nghen hoan toan dang tim tai moi khong tho duoc,emergency
Cho hỏi làm sao để bảo vệ khớp xương cổ tay khi làm việc văn phòng nhiều xin cảm ơn bác sĩ,faq
Bac si oi nhung thoi quen tot giup nang cao tuoi tho co the voi a,faq
Cho em hỏi bị đột quỵ chấn thương sọ não máu chảy nhiều méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì,emergency
Chào bác sĩ ạ bị phản vệ độ nặng sau tiêm thuốc nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào xin cảm ơn bác sĩ,emergency
"Da thua bac si con uong nham nuoc tay bon cau sui bot mep, cuu mang voi a em cam on bac si",emergency
Da cho em hoi lam the nao de tao slide thuyet trinh bang Python FastAPI the a,out-of-scope
Em muốn hỏi là hướng dẫn các bước cài đặt lại hệ điều hành Windows tại nhà chi tiết ạ,out-of-scope
Nguoi nha bi dot quy nao liet hoan toan nua nguoi dang rat gap rut cuu voi a em cam on bac si,emergency
Em muốn hỏi là cơ chế tác động của metfor trong điều trị rối loạn lipid máu là gì ạ xin cảm ơn nhiều,medical
Cho em hỏi tại sao dùng thuốc tim mạch aspirin lại gây buồn ngủ hoặc chóng mặt ạ em cảm ơn,medical
Cho hoi huong dan cac buoc sua xe may bi ngap nuoc tai nha chi tiet a !,out-of-scope
"Da thua bac si Nguoi benh dot ngot tuc nguc o at, tay chan lanh toat va ngat lim di khong tinh tao a",emergency
Dạ bác sĩ cho em hỏi tìm hiểu về cuộc chiến tranh thế giới thứ hai trong lịch sử/khoa học nhe bác sĩ,out-of-scope
Alo bác sĩ dùng amox kéo dài có gây suy gan hay suy thận không giúp em với ạ,medical
Da thua bac si viet ho toi mot bai tho ve tinh ieu doi lua hay va y nghia a,out-of-scope
Bác sĩ ơi phụ nữ có thai có được sử dụng metfor để chữa sốt xin cảm ơn bác sĩ,medical
Cho em hỏi tí ạ bệnh nhân sưng khớp do gút có cần kiêng khem gì khi uống asprin không ạ !,medical
Alo bác sĩ tác dụng phụ của ibuf khi dùng chung với metfor là gì ạ,medical
Cho hỏi tìm hiểu về sự phát chiển của AI thế kỷ 21 trong lịch sử/khoa học xin cảm ơn bác sĩ,out-of-scope
Bác sĩ ơi ăn gì hoặc kiêng gì để thải độc cơ thể tốt nhất nha bác sĩ,faq
Mọi người cho em hỏi liều lượn uống asip cho người bị chón mặt như thế nào ạ em cảm ơn bác sĩ,medical
"Bác sĩ cho em hỏi chút ạ tai nạn xe máy làm nạn nhân bị vỡ mạch máu phun thành tia chảy máu ồ ạt, làm sao cầm máu với ạ",emergency
Da thua bac si du bao tohi tiet hom nay tai Da Nang the nao a xin cam on,out-of-scope
Thưa bác sĩ lợi ích của việc tập thiền và yoga vào mỗi buổi sáng/tối giúp em,faq
Cho hoi dung ibu keo dai co gay suy gan hay suy than khong a em cam on,medical
"Da bac si cho em hoi bi chan thuong so nao mau chay nieu kem mahc dap cuc ky yeu nguy kihc qua, phia so cuu sao giup em voi a",emergency
Cho hỏi bị đột quỵ dị vật đường thở tắc hoàn tàon méo miệng tê litệ nửa người gọi cấp cứu chưa thấy tới phải làm gì ạ em cảm ơn bác sĩ,emergency
Cho hoi lam the nao de tang cuong tri no hieu qua nhta tai nha nha bac si,faq
Bac si oi nhung thoi quen tot giup nang cao he mien dich nha,faq
Bi nuto nham acid nghte tho ho sac sua tron mat len thi so cuu the nao voi a,emergency
Cho hỏi cách viết code python đẹp thu hút nhiuề lượt tương tác giúp em,out-of-scope
Da thua bac si bi dot quy vo mach mau phun thanh tia meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi xin cam on bac si,emergency
Bác sĩ gảii đáp giúp em dự báo thời tiết hôm nay tại Thành phố Hồ Chí Minh thế nào nha bác sĩ,out-of-scope
"Bac si oi giup em voi bi hon me sau khong phan ung kem mach dap cuc ky yeu nguy kich qua, phai so cuu sao xin cam on bac si",emergency
Da bac si cho em hoi lam sao de bao ve xuong khop toan than khi lam viec van phong nhieu a !,faq
Bác sĩ giải đáp giúp em tác dụng của trà hoa cúc đối với sức khỏe là gì nha bác sĩ,faq
Bác sĩ ơi ăn gì hoặc kiêng gì để tăng cường thể lực tốt nhất ạ xin cảm ơn nhiều,faq
Da thua bac si lieu luong uong amox cho nguoi bi mat ngu nhu the nao the a,medical
Bác sĩ ơi cho em hỏi tôi bị mất ngủ thì có nên uốgn ibu không ạ xin cảm ơn nhiều,medical
Bac si oi an gi hoac kieng gi de tang can lan manh tot nat nhe bac si,faq
Bác sĩ giải đáp giúp em những thói quen tốt giúp nâng cao khả năng tập trung thế ạ,faq
Chao bac si a thoi diem uong ibup tot nhat trong ngay la luc nao giup em voi a,medical
Bac si giai dap giup em lam the nao de thiet ke do hoa bang React va Nodejs a em cam on,out-of-scope
Chào bác sĩ ạ chỉ giúp tôi công thức làm bánh mì Việt Nam ngon chuẩn vị với ạ cảm ơn bác sĩ,out-of-scope
Moi nguoi cho em hoi loi ich cua viec tap gym deu dan vao moi buoi sang/toi giup em voi a,faq
"Cho em hỏi tí ạ tai nạn xe máy làm nạn nhân bị chấn thương sọ não máu chảy nhiều chảy máu ồ ạt, làm sao cầm máu xin cảm ơn bác sĩ",emergency
Dạ bác sĩ làm thế nào để chỉn sửa video ngắn bằn Canva ạ em cảm ơn,out-of-scope
Chào bác sĩ ạ chỉ giúp tôi công thức kho cá chắm đưa cơm ngon chuẩn vị với ạ cảm ơn bác sĩ,out-of-scope
Dạ thưa bác sĩ Thnỉh thoảng bị tê bì đầu ngón tay nhẹ hoặc châm chích ở cánh tay ạ cảm ơn bác sĩ,medical
Cho em hỏi ăn gì hoặc kiêng gì để giúp da dẻ mịn màn tốt nhất giúp em với ạ,faq
Cho em hỏi viết hộ tôi một bài thơ về tình yêu đôi lứa hay và ý nghĩa ạ?,out-of-scope
"Cho hoi tai nan se may lam nan nahn bi hon me sau khon phan ung chay mau o at, lam sao cam mau nha bac si",emergency
Bac si cho em hoi chut a Tre bi sot ham hap nong nguoi sau khi di tiem phong ve voi a,medical
Cho em hỏi tí ạ người nhà bị hôn mê sâu không phản ứng đang rất nguy kịch cứu với thế ạ,emergency
Cho hỏi Thỉnh thoảng bị nặng ngực sau khi đi bộ nhanh hoặc leo cầu thang cao ạ,medical
Dạ cho em hỏi tôi uống thucố amox quá liều thì nên xử lý thế nào với ạ,medical
Bac si oi thuoc ibuprofen co tuong tac voi cac loai thuoc dieu tri suen khong xin cam on bac si,medical
Cho em hỏi dự báo thời tiết hôm nay tại Thành phố Hồ Chí Minh thế nào xin cảm ơn bác sĩ,out-of-scope
Bac si tu van giup em cap cuu gap nguoi bi phan ve do nang sau tiem thuoc dot ngot ngat xiu tim tai toan than the a,emergency
Bac si giia dap giup em lam the nao de chup an phong canh bang Premiere Pro xin cam on bac si,out-of-scope
Mọi người cho em hỏi dùng metfor kéo dài có gây suy gan hay suy thận không ạ em cảm ơn bác sĩ,medical
Cho em hoi ti a cach viet code python dep thu hut nhieu luot tuong tac nhe bac si,out-of-scope
Bac si giai dap giup em lam sao de bao ve lan da vung mat khi lam viec van phong nhieu xin cam on bac si,faq
Em muốn hỏi là hướng dẫn các bưcớ sửa vòi nước bị rò rỉ tại nhà chi tiết với ạ,out-of-scope
Da bac si cho em hoi lam the nao de giu dang thon gon hieu qua nhat tai nha voi a,faq
Bac si tu van giup em loi ich cua viec uong mot ly nuoc am vao moi buoi sang/toi a xin cam on,faq
"Thưa bác sĩ tai nạn xe máy làm nạn nâhn bị vỡ mcạh máu phun thành tia cảhy máu ồ ạt, làm sao cầm máu thế ạ",emergency
"Da cho em hoi tai nan xe may lam nan nhan bi hon me sau khong phan ung chay mau o at, lam sao cam mau a xin cam on",emergency
Bac si cho em hoi chut a cap cuu gap nguoi bi nuot nham acid dot ngot ngat xiu tim tai toan than nha,emergency
"Cho em hỏi tí ạ khẩn cấp bệnh nhân bỏng nặng toàn thân do nổ bình gas đang ngừng thở, có cần hô hấp nhân tạo không ạ em cảm ơn",emergency
Da bac si nuoi nha bi di vat duong tho tac hoan toan dang rat nuy hiem tinh mang cuu voi a cam on bac si,emergency
Da thua bac si loi ich cua viec nu du 8 tieng vao moi buoi sang/toi a xin cam on nhieu,faq
Bác sĩ ơi giúp em với hướng dẫn các bước sửa xe máy bị ngập nước tại nhà chi tiết thế ạ,out-of-scope
Da thua bac si lieu loung uong amox cho nguoi bi sot nhu the nao a?,medical
Cho em hỏi ăn gì hoặc kiêng gì để giúp da dẻ mịn màng tốt nhất nha bác sĩ,faq
Em chao bac si a toi muon dau tu vao quy mo tai chin thi nen bat dau tu dau giup em voi a,out-of-scope
Bác sĩ tư vấn giúp em dự báo thời tiết hôm nay tại Đà Nẵgn thế nào ạ !,out-of-scope
Moi nguoi cho em hoi tac dung phu cua klamentin khi dung chung voi metformin ha duong huyet la gi a !,medical
Dạ thưa bác sĩ bệnh nhân mỡ máu có cần kiêng khem gì khi uống metfor không ạ cảm ơn bác sĩ,medical
Da bac si cho em hoi tac dung phu cua thuoc tim mach aspirin khi dung chung voi metformin ha duong huyet la gi nha bac si,medical
Bac si oi an gi hoac kieng gi de cham soc da mun tot nhat a xin cam on,faq
Dạ cho em hỏi người nhà bị co giật trợn mắt sùi bọt mép đang rất nguy hiểm tính mạng cứu với ạ?,emergency
Bác sĩ ơi giúp em với cách viết coed python đẹp thu hút niều lưtợ tương tác na,out-of-scope
Cho em hỏi bị đột quỵ bỏng nặng toàn thân do nổ bình gas méo miệng tê liệt nửa nờưi gọi cấp cứu chaư thấy tới phải làm gì nhe bác sĩ,emergency
Bác sĩ cho em hỏi chút ạ bị co gậit trợn mắt sùi bọt mép nẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào nha,emergency
Cho em hoi toi bi dau bung thi co nen uong metfor khong a !,medical
Cho em hỏi người nhà bị dị vật đường thở tắc hoàn toàn đang rất nguy kịch cứu với với ạ,emergency
"Bac si tu van giup em tai nan xe may lam nan nhan bi di vat duong tho tac hoan toan chay mau o at, lam sao cam mau a",emergency
Dạ bác sĩ cho em hỏi thời điểm uống amox tốt nhất trong ngày là lúc nào nhe bác sĩ,medical
Làm thế nào để tăng cường thể lực hiệu quả nhất tại nhà ạ?,faq
Cho hỏi tại sao dùgn aspirin lại gây buồn ngủ hoặc chóng mặt ạ xin cảm ơn nhiều,medical
Bác sĩ ơi dự báo thời tiết hôm nay tại Nha Trang thế nào,out-of-scope
Alo bac si Dau nhuc dau am i vun sau gay sau khi thuc dem lam viec met moi a cam on bac si,medical
Alo bác sĩ bện nâhn mo mau có cần kinêg khem gì khi uống pana không ạ?,medical
Cho hỏi phụ nữ có thai có được sử dụn aspi để chữa sốt với ạ,medical
Bac si oi Tho kho khe nhe co dom o co hong sau khi ngu day nhe bac si,medical
Chao bac si a chi giup toi cong thuc kho ca tarm dua com ngon chuan vi voi a xin cam on nhieu,out-of-scope
Da bac si chi giup toi cong thuc lam banh mi Viet Nam ngon chuan vi voi a?,out-of-scope
Cho em hỏi làm thế nào để giảm stress căng thẳng hiệu quả nhất tại nhà nha,faq
Cho em hoi tim hieu ve cuoc chien tranh the gioi thu hai trong lich su/khoa hoc a,out-of-scope
Bac si tu van giup em Toi hay bi dau nhoi nhe long nguc vung tim khi hit tho sau hoac thay doi tu the a xin cam on,medical
Bac si cho em hoi chut a tac dnug phu cua asprni khi dung chung voi met la gi a xin cam on nieu,medical
"Cho em hoi ti a con uon nham thuoc diet co paraquat sui bot mep, cuu man voi nha bac si",emergency
Tim hieu ve thuyet tuong doi cua Einstein trong lich su/khoa hoc voi a,out-of-scope
Bác sĩ giải đáp giúp em tìm hiểu về khảo cổ học Ai Cập cổ đại trogn lịch sử/khoa học nha bác sĩ,out-of-scope
Bác sĩ ơi ăn gì hoặc kiêng gì để dảm cân an toàn tốt nhất thế ạ,faq
Dạ bác sĩ cho em hỏi tác dụng phụ của thuốc kháng viêm ibuprofen khi dùng chung với panadol là gì ạ xin cảm ơn nhiều,medical
"Moi nguoi cho em hoi tai nan xe may lam nan nhan bi dot quy nao liet hoan toan nua nguoi chay mau o at, lam sao cam mau giup em voi a",emergency
Dạ cho em hỏi dùng kháng sinh amoxicillin kéo dài có gây suy gan hay suy thận không giúp em,medical
Dạ bác sĩ chatbot y tế này có nữn tính năng gì vậy sin cảm ơn bác sĩ,faq
Thưa bác sĩ tác dụng của ăn rau xanh quả mọng đối với sức khỏe là gì ạ xin cảm ơn nhiều,faq
Alo bác sĩ liều lượng uống ibuf cho người bị đau bụng nư thế nào thế ạ,medical
Em muon hoi la nguoi na bi gay xuong dui dam thung da dnag rat khan cap cuu voi a,emergency
Thưa bác sĩ cấp cứu gấp nười bị nuốt nhầm acid đột ngột ngất sỉu tím tái toàn thân ạ cảm ơn bác sĩ,emergency
Moi nguoi cho em hoi cach chinh sua video ngan dep thu hut nhieu luot tuong tac nha bac si,out-of-scope
Bác sĩ giải đáp giúp em thời điểm uống thuốc kháng viêm ibuprofen tốt nhất trong ngày là lúc nào với ạ,medical
Cho em hỏi tôi uống asprin quá liều thì nên xử lý thế nào ạ xin cảm ơn nhiều,medical
Bác sĩ giải đáp giúp em vitế hộ tôi một bài thơ về mùa thu lá rụng hay và ý nĩa ạ em cảm ơn,out-of-scope
Moi nguoi cho em hoi tac dung cua mat ong am doi voi suc khoe la gi a cam on bac si,faq
Bac si giai dap giup em lam the nao de tang can lanh man hieu qua nat tai na a,faq
"Tai nạn xe máy làm nạn nhân bị đột quỵ não liệt hoàn toàn nửa người chảy máu ồ ạt, làm sao cầm máu ạ xin cảm ơn",emergency
Bac si oi cho em hoi cach tao slide thuyet trinh dep thu hut nhieu luot tunog tac a sin cam on,out-of-scope
Chào bác sĩ ạ tác dụng của nước ép cần tây đối với sức khỏe là gì ạ !,faq
Cho hỏi lợi ích của việc chạy bộ 30 phút vào mỗi buổi sáng/tối ạ cảm ơn bác sĩ,faq
Bac si cho em hoi chut a lam the nao de ha mo mau tu nhien hieu qua nhat tai nha a xin cam on nhieu,faq
"Bac si giai dap giup em con uong nham thuoc ngu lieu luon cuc lon sui bot mpe, cuu mang voi a xin cam on",emergency
Cho hoi lam sao de bao ve khop xuong co tay khi lam viec van phong nhieu,faq
Người nhà bị đột quỵ não liệt hoàn toàn nửa người đang rất khẩn cấp cứu với nhé bác sĩ,emergency
Dạ bác sĩ ăn gì hoặc kiêng gì để giảm stress căng thẳng tốt nhất xin cảm ơn bác sĩ,faq
Bác sĩ ơi làm sao để bảo vệ sức khỏe tim mạch khi làm việc văn phòng nhiều thế ạ,faq
Dạ cho em hỏi sự khác biệt giữa klamentin và metformin trong chữa trị mất ngủ nha,medical
Alo bac si cach viet code python dep thu hut nhieu luot tuong tac voi a,out-of-scope
Dạ bác sĩ cho em hỏi làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều,faq
Da cho em hoi phu nu co thai co duoc su dung paxetamol de chua dau bung nha,medical
Bác sĩ tư vấn giúp em sự khác biệt giữa ibuf và metformin hạ đường huyết trong chữa trị mất ngủ ạ?,medical
Cho hỏi thuốc aspi có tương tác với các loại thuốc điều trị mo mau không ạ cảm ơn bác sĩ,medical
Bac si oi cho em hoi thuoc thuoc giam dau para duoc chi dinh de dieu tri mat ngu a cam on bac si,medical
Bac si giai dap giup em su khac biet giua klamentin va aspi trong chua tri sot a em cam on bac si,medical
Cho hoi lam the nao de hoc tieng An giao tiep bang AI Generative tools a sin cam on nhieu,out-of-scope
Cho em hoi ti a lam the nao de ha mo mau tu nhien hieu qua nhat tai nha a cam on bac si,faq
Dạ cho em hỏi tôi muốn đầu tư vào vàng vật chất thì nên bắt đầu từ đâu ạ,out-of-scope
Em muon hoi la cap cuu gap nguoi bi chan thuong so nao mau chay nhieu dot ngot ngat xiu tim tai toan than giup em,emergency
Da thua bac si cap cuu gap nguoi bi hon me sau khong phan ung dot ngot ngat xiu tim tai toan tahn a,emergency
Da cho em hoi chi giup toi cong thcu lam banh mi Viet Nam ngon chuan vi voi a?,out-of-scope
Thưa bác sĩ Người nhà bị ngã từ tầng cao xuống chấn thương sọ não máu chảy nhiều ở đầu và tai mũi ạ,emergency
Cho hỏi chỉ giúp tôi công thức làm bánh mì Việt Nam ngon chuẩn vị với thế ạ,out-of-scope
Bác sĩ cho em hỏi chút ạ cách thiết kế đồ họa đẹp thu hút nhiều lượt tương tác với ạ,out-of-scope
Bac si giai dap giup em luu y quan trong nhat khi su dung metformin la gi giup em voi a,medical
Cho em hỏi dự báo tờhi tiết hôm nay tại Thàn phố Hồ Chí Mnih thế nào na bác sĩ,out-of-scope
Dạ bác sĩ làm thế nào để lập trình web bằng Premiere Pro giúp em với ạ,out-of-scope
"Bác sĩ ơi tai nạn xe máy làm nạn nhân bị gãy xương đùi đâm thủng da chảy máu ồ ạt, làm sao cầm máu ạ !",emergency
Em muon hoi la tac dung cua uong nhieu nuoc loc doi voi suc khoe la gi a,faq
Bac si giai dap dup em du bao thoi tiet hom nay tai Ha Noi the nao giup em,out-of-scope
Cho hỏi chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không ạ em cảm ơn,faq
Cho hoi thuoc aspdin duoc chi din de dieu tri dau dau a xin cam on,medical
Da cho em hoi chi giup toi cong thuc lam kim chi Han Quoc ngon chuan vi voi giup em,out-of-scope
Da thua bac si lam the nao de chinh sua video ngan bang Photoshop a !,out-of-scope
Cho hỏi làm sao để bảo vệ não bộ và hệ thần kinh khi làm việc văn phòng nhiều ạ !,faq
Cho em hỏi tí ạ người nhà bị bnỏg nặgn toàn thân do nổ bình gas đan rất ngyu kịch cứu với ạ !,emergency
Bác sĩ cho em hỏi chút ạ thuốc thuốc amox có tương tác với các loại thuốc điều trị bệnh tiểu đường không thế ạ,medical
Thua bac si dung metfor keo dai co gay suy gan hay suy than khon xin cam on bac si,medical
Bác sĩ ơi lưu ý quan trọng nhất khi sử dụng thuốc tiểu đường metformin là gì xin cảm ơn bác sĩ,medical
Người nhà bị hôn mê sâu không phản ứng đang rất gấp rút cứu với ạ xin cảm ơn nhiều,emergency
Em chao bac si a cap cuu gap nguoi bi vo mach mau phun thanh tia dot ngot ngat xiu tim tai toan than a !,emergency
Bac si oi cho em hoi an gi hoac kieng gi de giu dan thon gon tot nat nha,faq
"Da bac si bi phan ve do nang sau tiem thuoc kem tim tai moi va dau ngon tay nguy kich qua, phai so cuu sao a?",emergency
Dạ cho em hỏi làm thế nào để giảm stress căng thẳng hiệu quả nhất tại nhà ạ?,faq
Người nhà bị đuối nước đang rất nguy kịch cứu với nhé bác sĩ,emergency
Alo bác sĩ bị vỡ mạch máu phun thành tia nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào nha bác sĩ,emergency
Bac si oi cho em hoi chi giup toi cong thuc kho ca tram dua com ngon chuan vi voi xin cam on bac si,out-of-scope
Alo bác sĩ người nhà bị dị vật đường thở tắc hoàn toàn đang rất gấp rút cứu với ạ em cảm ơn bác sĩ,emergency
Mọi người cho em hỏi làm sao để bảo vệ hệ tiêu hóa khi làm việc văn phòng nhiều,faq
Em muon hoi la Toi hay bi dau noi ne long nguc vung tim khi hit tho sau hoca thay doi tu the a em cam on bac si,medical
Bệnh nhân loet da day có cần kiêng khem gì khi uống aspirin không giúp em,medical
Thưa bác sĩ dự báo thời tiết hôm nay tại Đà Nẵng thế nào nhe bác sĩ,out-of-scope
Cho em hỏi tí ạ tác dụng của tỏi đen đối với sức khỏe là gì nhé bác sĩ,faq
Dạ cho em hỏi Người nà bị ngã từ tầng cao xuống chấn thuon sọ não máu chảy nhiều ở đầu và tai mũi ạ?,emergency
Da bac si chatbot co the thay the bac si kham benh hoan toan duoc khong a?,faq
"Da bac si cho em hoi con uong nham thuoc tru sau sui bot mep, cuu mang voi nhe bac si",emergency
Bác sĩ ơi cho em hỏi thời điểm uống met tốt nhất trong ngày là lúc nào ạ !,medical
Thua bac si bi phan ve do nang sau tiem thuoc nghet tho ho sac sua tron mat len thi so cuu the nao a?,emergency
Chao bac si a Bi bong gan nhe co chan gay sung tay dau nhuc khi van dong manh xin cam on bac si,medical
Da bac si du bao thoi tiet hom nay tai Da Nang the nao a cam on bac si,out-of-scope
Bác sĩ giải đáp giúp em ăn gì hoặc kiêng gì để giảm stress căng thẳng tốt nhất với ạ,faq
Thưa bác sĩ chatbot y tế này có những tính năng gì vậy ạ em cảm ơn bác sĩ,faq
Em muốn hỏi là Thở khò khè nhẹ có đờm ở cổ họng sau khi ngủ dậy giúp em,medical
"Chao bac si a bi hon me sau khong phan ung kem mach dap cuc ky yeu nguy kich qua, phai so cuu sao nha bac si",emergency
Cho hỏi cơ chế tác động của ibu trong điều trị mo mau là gì ạ xin cảm ơn nhiều,medical
Bị ho khan khò khè nhẹ kèm theo ngứa họng do dị ứng bụi bẩn nha,medical
Bac si oi giup em voi tre em duoi 6 tuoi uong amoxi lieu bao nhieu la an toan,medical
Bác sĩ cho em hỏi chút ạ chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không ạ,faq
Mọi người cho em hỏi tìm hiểu về hệ mặt trời và các hành tinh trong lịch sử/khoa học ạ?,out-of-scope
Bac si cho em hoi cuht a co che tac dong cua pcm trong diue tri dai thao duong la gi a xin cam on niheu,medical
Dạ thưa bác sĩ dùng amox kéo dài có gây suy gan hay suy thận không ạ !,medical
Da bac si loi ich cua vice han che dung dien thoai truoc khi ngu vao moi buoi sang/toi a,faq
Nguoi nha bi chan thuong so nao mau chay nhieu dang rat gap rut cuu voi the a,emergency
Bac si cho em hoi chut a tac dung phu cua amoc khi dung chung voi metformin ha duong huyet la gi a,medical
Bac si oi cho em hoi cap cuu gap nguoi bi co giat tron mat sui bot mep dot ngot ngat xiu tim tai toan than a?,emergency
Bác sĩ giải đáp giúp em làm thế nào để viết code python bằng Canva nha bác sĩ,out-of-scope
Dạ bác sĩ tại sao dùng ibu lại gây buồn ngủ hoặc chóng mặt ạ xin cảm ơn,medical
